id,name,album,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,valence,duration,key,mode,tempo,time_sig
2rxQMGVafnNaRaXlRMWPde,"Beautiful Crazy","This One's for You Too (Deluxe Edition)",0.676000,0.552000,0.402000,0.000000,0.092800,-7.431000,0.026200,0.382000,193200,11,1,103.313004,4
7q7jyVU0f0hnod8tsaUmxg,"Speechless","Speechless",0.328000,0.631000,0.440000,0.000000,0.239000,-5.948000,0.028000,0.418000,212745,1,1,136.033005,4
1HXy5I3HTWq8OvxCn0z7G7,"Heaven","Kane Brown (Deluxe Edition)",0.263000,0.677000,0.556000,0.000000,0.105000,-6.544000,0.030600,0.521000,179507,9,1,80.009003,4
698eQRku24PIYPQPHItKlA,"She Got the Best of Me","This One's for You Too (Deluxe Edition)",0.029200,0.533000,0.907000,0.000000,0.386000,-3.793000,0.040600,0.700000,183160,11,1,150.990005,4
7Il2yWQmsqKgSkLQvHTPUI,"Tequila","Tequila",0.029200,0.474000,0.594000,0.000000,0.133000,-5.756000,0.028900,0.503000,195987,11,1,86.130997,4
6xHI9KjUjYT0FPtGO8Mxa1,"Hurricane","This One's for You",0.015300,0.464000,0.813000,0.000000,0.254000,-6.185000,0.041600,0.516000,222533,10,1,75.974998,4
7zVCrzzEJU7u24sbJPXA5W,"What Ifs","Kane Brown",0.008980,0.612000,0.799000,0.000000,0.172000,-4.603000,0.027500,0.687000,188253,10,1,125.975998,4
1co0puPTYvqAdUEjFOjne9,"Simple","Florida Georgia Line",0.084800,0.375000,0.889000,0.000000,0.136000,-3.704000,0.099100,0.881000,185200,3,1,199.669006,4
7mldq42yDuxiUNn08nvzHO,"Body Like A Back Road","Body Like A Back Road",0.463000,0.731000,0.469000,0.000001,0.103000,-7.226000,0.032600,0.631000,165387,5,1,98.962997,4
1mMLMZYXkMueg65jRRWG1l,"When It Rains It Pours","This One's for You",0.013000,0.551000,0.801000,0.000006,0.265000,-5.069000,0.030300,0.625000,240760,6,1,128.026993,4
4gB7HrYHbJVJ5RFOjxmoq4,"One Number Away","This One's for You",0.005850,0.544000,0.781000,0.000000,0.191000,-6.160000,0.031100,0.527000,221800,6,0,144.074997,4
0OWZFobGSIW9GrSlQ9C5pc,"Marry Me","Life Changes",0.113000,0.588000,0.408000,0.000000,0.130000,-8.662000,0.023700,0.484000,205453,3,1,85.008003,4
3N2AIfVOq6NiTcWHIP4Oco,"Drunk Me","Mitchell Tenpenny - EP",0.201000,0.386000,0.799000,0.000000,0.103000,-3.789000,0.055500,0.391000,213024,2,1,86.333000,4
5kNe7PE09d6Kvw5pAsx23n,"Die A Happy Man","Tangled Up",0.381000,0.660000,0.383000,0.000000,0.119000,-9.377000,0.030400,0.381000,227427,2,1,83.096001,4
2jul6zd5hZoCZvYZ4f4T2t,"Talk You Out Of It","Florida Georgia Line",0.596000,0.652000,0.712000,0.000000,0.081400,-4.588000,0.038800,0.553000,202920,4,1,120.063004,4
5AnSllIrgGsCZzZJkVnApx,"Eyes On You","Lambs & Lions",0.323000,0.606000,0.652000,0.000000,0.201000,-6.982000,0.028100,0.476000,182493,9,1,97.154999,4
10M2Ex445zw585Ducldzkw,"In Case You Didn't Know","Brett Young",0.386000,0.607000,0.536000,0.000000,0.102000,-7.306000,0.030500,0.434000,224853,10,1,147.985992,4
2ZxTjs4EdJl4Y9YByIiNoo,"You Make It Easy","You Make It Easy",0.143000,0.375000,0.574000,0.000000,0.110000,-5.305000,0.031500,0.406000,196800,7,1,132.024994,3
